title,year,budget,revenue,roi,success,avg_sentiment,n_reviews,genres_list
Solomon Kane,2009.0,45000000.0,7810000.0,0.17355555555555555,0,,,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']"
Iron Man 2,2010.0,200000000.0,623933331.0,3.119666655,1,,,"['Adventure', 'Action', 'Science Fiction']"
Marmaduke,2010.0,50000000.0,83761844.0,1.67523688,1,,,"['Family', 'Comedy']"
MacGruber,2010.0,10000000.0,6110000.0,0.611,0,,,"['Action', 'Adventure', 'Comedy']"
Ca$h,2010.0,7000000.0,46488.0,0.006641142857142857,0,,,"['Crime', 'Thriller', 'Comedy']"
A Nightmare on Elm Street,2010.0,35000000.0,115664037.0,3.3046867714285715,1,,,"['Horror', 'Mystery', 'Thriller']"
Four Lions,2010.0,967686.0,4270000.0,4.412588380941751,1,,,"['Comedy', 'Crime', 'Drama']"
Furry Vengeance,2010.0,35000000.0,39340177.0,1.124005057142857,1,,,['Comedy']
The Disappearance of Alice Creed,2009.0,800000.0,867714.0,1.0846425,1,,,"['Crime', 'Drama', 'Thriller']"
Robin Hood,2010.0,200000000.0,310669540.0,1.5533477,1,,,"['Action', 'Adventure']"
Halo Legends,2010.0,100000.0,1000000.0,10.0,1,,,"['Action', 'Animation', 'Science Fiction']"
Blue Valentine,2010.0,3500000.0,16566240.0,4.733211428571429,1,,,"['Drama', 'Romance']"
Killers,2010.0,75000000.0,98159963.0,1.3087995066666667,1,,,"['Action', 'Comedy', 'Thriller', 'Romance']"
Buried,2010.0,1987650.0,19152480.0,9.635740698815184,1,0.13134871794871797,156.0,"['Drama', 'Thriller', 'Mystery']"
Prince of Persia: The Sands of Time,2010.0,150000000.0,335154643.0,2.2343642866666666,1,,,"['Adventure', 'Fantasy', 'Action', 'Romance']"
Sex and the City 2,2010.0,100000000.0,288347692.0,2.88347692,1,,,"['Comedy', 'Drama', 'Romance']"
Get Him to the Greek,2010.0,40000000.0,90029656.0,2.2507414,1,,,['Comedy']
The Back-Up Plan,2010.0,35000000.0,77477008.0,2.2136288,1,,,"['Comedy', 'Romance']"
How About You...,2007.0,9000000.0,706000.0,0.07844444444444444,0,,,"['Comedy', 'Drama']"
Jonah Hex,2010.0,47000000.0,10539000.0,0.2242340425531915,0,,,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']"
The A-Team,2010.0,110000000.0,177238796.0,1.6112617818181818,1,,,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']"
Toy Story 3,2010.0,200000000.0,1066969703.0,5.334848515,1,,,"['Animation', 'Family', 'Comedy']"
Winter's Bone,2010.0,2000000.0,13831503.0,6.9157515,1,,,['Drama']
Shrek Forever After,2010.0,165000000.0,752600867.0,4.561217375757575,1,,,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']"
The Twilight Saga: Eclipse,2010.0,68000000.0,698491347.0,10.271931573529411,1,,,"['Adventure', 'Fantasy', 'Drama', 'Romance']"
Solitary Man,2009.0,15000000.0,5024782.0,0.3349854666666667,0,,,"['Comedy', 'Drama', 'Romance']"
Enter the Void,2009.0,13000000.0,754249.0,0.058019153846153845,0,,,"['Fantasy', 'Drama']"
The Last Airbender,2010.0,150000000.0,318502923.0,2.12335282,1,,,"['Action', 'Adventure', 'Family', 'Fantasy']"
Predators,2010.0,40000000.0,126248813.0,3.156220325,1,,,"['Action', 'Science Fiction', 'Adventure', 'Thriller']"
Despicable Me,2010.0,69000000.0,543513985.0,7.877014275362319,1,,,"['Animation', 'Family']"
Inception,2010.0,160000000.0,825532764.0,5.159579775,1,,,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']"
Grown Ups,2010.0,80000000.0,271430189.0,3.3928773625,1,,,['Comedy']
The Sorcerer's Apprentice,2010.0,150000000.0,215283742.0,1.4352249466666667,1,,,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']"
Knight and Day,2010.0,117000000.0,261930431.0,2.2387216324786325,1,,,"['Action', 'Comedy']"
The Karate Kid,2010.0,40000000.0,357852395.0,8.946309875,1,,,"['Action', 'Adventure', 'Drama', 'Family']"
The Yellow Handkerchief,2008.0,15000000.0,317000.0,0.021133333333333334,0,,,"['Drama', 'Romance']"
The Kids Are All Right,2010.0,3500000.0,34705850.0,9.915957142857144,1,,,"['Comedy', 'Drama']"
Salt,2010.0,110000000.0,293329073.0,2.6666279363636365,1,,,"['Action', 'Mystery', 'Thriller']"
Mr. Nobody,2009.0,47000000.0,3547209.0,0.07547253191489361,0,,,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']"
Dinner for Schmucks,2010.0,69000000.0,86387857.0,1.2519979275362318,1,,,['Comedy']
Nanny McPhee and the Big Bang,2010.0,35000000.0,93246388.0,2.6641825142857143,1,,,"['Comedy', 'Fantasy']"
Ip Man 2,2010.0,12902809.0,36000000.0,2.790090126886324,1,,,"['Action', 'History', 'Drama']"
Charlie St. Cloud,2010.0,44000000.0,48190704.0,1.0952432727272727,1,,,['Drama']
The Other Guys,2010.0,100000000.0,170432927.0,1.70432927,1,,,"['Action', 'Comedy', 'Crime']"
The Expendables,2010.0,80000000.0,274470394.0,3.430879925,1,,,"['Thriller', 'Adventure', 'Action']"
Scott Pilgrim vs. the World,2010.0,60000000.0,47664559.0,0.7944093166666667,0,,,"['Action', 'Adventure', 'Comedy']"
Animal Kingdom,2010.0,5000000.0,1000000.0,0.2,0,,,"['Drama', 'Thriller', 'Crime']"
Centurion,2010.0,12000000.0,6814789.0,0.5678990833333334,0,0.0884972972972973,111.0,"['Adventure', 'Action', 'Drama']"
Life During Wartime,2009.0,4500000.0,744816.0,0.16551466666666667,0,,,"['Comedy', 'Drama']"
Piranha 3D,2010.0,24000000.0,83188165.0,3.4661735416666666,1,,,"['Comedy', 'Horror']"
The Extraordinary Adventures of Adèle Blanc-Sec,2010.0,25000000.0,34100000.0,1.364,1,,,"['Fantasy', 'Adventure', 'Action', 'Mystery']"
The Joneses,2009.0,10000000.0,7022728.0,0.7022728,0,,,"['Comedy', 'Drama']"
Gaby: A True Story,1987.0,5000000.0,125400.0,0.02508,0,,,"['Drama', 'Romance']"
TEKKEN,2010.0,30000000.0,967000.0,0.032233333333333336,0,,,"['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']"
Narco,2004.0,823258.0,823258.0,1.0,1,,,['Comedy']
The Last Exorcism,2010.0,1800000.0,67738090.0,37.63227222222222,1,,,"['Horror', 'Drama', 'Thriller']"
The American,2010.0,20000000.0,65464324.0,3.2732162,1,,,"['Crime', 'Drama', 'Thriller']"
The Switch,2010.0,19000000.0,49830607.0,2.6226635263157894,1,,,"['Comedy', 'Romance', 'Drama']"
The End of Poverty?,2008.0,1000000.0,57.0,5.7e-05,0,,,['Documentary']
Machete,2010.0,20000000.0,31327899.0,1.56639495,1,,,"['Action', 'Comedy', 'Thriller']"
Step Up 3D,2010.0,30000000.0,159291809.0,5.309726966666667,1,,,"['Drama', 'Romance']"
Going the Distance,2010.0,32000000.0,42045846.0,1.3139326875,1,,,"['Comedy', 'Drama', 'Romance']"
Vampires Suck,2010.0,20000000.0,80547866.0,4.0273933,1,,,"['Horror', 'Comedy']"
Resident Evil: Afterlife,2010.0,60000000.0,300228084.0,5.0038014,1,,,"['Action', 'Adventure', 'Horror', 'Science Fiction']"
The Social Network,2010.0,40000000.0,224920315.0,5.623007875,1,,,['Drama']
The Town,2010.0,37000000.0,154026136.0,4.162868540540541,1,,,"['Crime', 'Drama', 'Thriller']"
Easy A,2010.0,8000000.0,74952305.0,9.369038125,1,,,['Comedy']
Eat Pray Love,2010.0,60000000.0,204594016.0,3.4099002666666665,1,,,['Drama']
Howl,2010.0,30000.0,617000.0,20.566666666666666,1,,,['Drama']
Flipped,2010.0,14000000.0,1755212.0,0.12537228571428571,0,,,"['Romance', 'Drama']"
Wall Street: Money Never Sleeps,2010.0,70000000.0,134748021.0,1.9249717285714285,1,,,"['Drama', 'Crime']"
Legend of the Guardians: The Owls of Ga'Hoole,2010.0,80000000.0,140073390.0,1.750917375,1,,,"['Animation', 'Adventure', 'Family', 'Fantasy']"
Cats & Dogs 2 : The Revenge of Kitty Galore,2010.0,85000000.0,112483764.0,1.3233384,1,,,"['Comedy', 'Family']"
It's Kind of a Funny Story,2010.0,8000000.0,6491240.0,0.811405,0,,,"['Comedy', 'Drama']"
Saint John of Las Vegas,2009.0,3800000.0,111731.0,0.029402894736842104,0,,,['Comedy']
Tere Naam,2003.0,1.0,2.0,2.0,1,,,"['Romance', 'Thriller']"
Let Me In,2010.0,20000000.0,24145613.0,1.20728065,1,,,"['Drama', 'Horror', 'Mystery']"
Secretariat,2010.0,35000000.0,60251371.0,1.7214677428571428,1,,,['Drama']
Devil,2010.0,10000000.0,33583175.0,3.3583175,1,-0.1341530612244898,98.0,"['Horror', 'Mystery', 'Thriller']"
You Again,2010.0,20000000.0,32005248.0,1.6002624,1,,,"['Comedy', 'Romance']"
Life As We Know It,2010.0,38000000.0,105610124.0,2.779213789473684,1,,,"['Comedy', 'Romance', 'Drama']"
Catfish,2010.0,30000.0,3045943.0,101.53143333333334,1,0.14658051948051948,154.0,['Documentary']
Stone,2010.0,22000000.0,9479718.0,0.4308962727272727,0,,,['Drama']
Inside Job,2010.0,2000000.0,7871522.0,3.935761,1,,,['Documentary']
Monsters,2010.0,500000.0,4242978.0,8.485956,1,,,"['Drama', 'Thriller', 'Science Fiction']"
Conviction,2010.0,12500000.0,6732980.0,0.5386384,0,,,['Drama']
Dirty Girl,2010.0,4000000.0,55125.0,0.01378125,0,,,"['Drama', 'Comedy']"
Bran Nue Dae,2009.0,7.0,7.0,1.0,1,,,"['Comedy', 'Drama', 'Foreign', 'Romance']"
Never Let Me Go,2010.0,15000000.0,9455232.0,0.6303488,0,,,"['Drama', 'Romance', 'Science Fiction']"
The Illusionist,2010.0,18000000.0,5602431.0,0.31124616666666666,0,,,"['Animation', 'Drama']"
PEEPLI [Live],2010.0,2270000.0,6900000.0,3.039647577092511,1,,,"['Drama', 'Comedy']"
Rubber,2010.0,500000.0,98017.0,0.196034,0,,,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']"
Shelter,2010.0,22000000.0,851517.0,0.03870531818181818,0,,,"['Horror', 'Mystery', 'Thriller']"
Jackass 3D,2010.0,20000000.0,117224271.0,5.86121355,1,,,"['Comedy', 'Documentary', 'Action']"
RED,2010.0,58000000.0,71664962.0,1.2356027931034483,1,,,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
My Soul to Take,2010.0,25000000.0,19829957.0,0.79319828,0,,,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Whisper,2007.0,12000000.0,5285197.0,0.4404330833333333,0,,,"['Crime', 'Drama', 'Horror', 'Thriller']"
Heartbreaker,2010.0,8700000.0,47355187.0,5.443124942528736,1,,,"['Romance', 'Comedy']"
Of Gods and Men,2010.0,4000000.0,41424067.0,10.35601675,1,,,"['Drama', 'History']"
Paranormal Activity 2,2010.0,3000000.0,177512032.0,59.17067733333333,1,,,"['Horror', 'Thriller']"
Hereafter,2010.0,50000000.0,105197635.0,2.1039527,1,,,"['Drama', 'Fantasy']"
Saw: The Final Chapter,2010.0,20000000.0,136150434.0,6.8075217,1,,,"['Horror', 'Crime']"
Due Date,2010.0,65000000.0,211780824.0,3.2581665230769232,1,,,"['Comedy', 'Drama']"
127 Hours,2010.0,18000000.0,35692920.0,1.98294,1,,,"['Adventure', 'Drama', 'Thriller']"
Megamind,2010.0,130000000.0,321887208.0,2.476055446153846,1,,,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
Black Swan,2010.0,13000000.0,327803731.0,25.215671615384615,1,,,"['Drama', 'Thriller']"
Fair Game,2010.0,22000000.0,24188922.0,1.0994964545454546,1,,,"['Drama', 'Thriller']"
Unstoppable,2010.0,100000000.0,167805466.0,1.67805466,1,,,"['Action', 'Thriller']"
Morning Glory,2010.0,40000000.0,58785180.0,1.4696295,1,,,"['Comedy', 'Drama', 'Romance']"
The Next Three Days,2010.0,30000000.0,51148651.0,1.7049550333333334,1,,,"['Romance', 'Drama', 'Thriller', 'Crime']"
Wild Target,2010.0,8000000.0,3453043.0,0.431630375,0,,,"['Action', 'Comedy']"
Carlos,2010.0,18000000.0,871279.0,0.048404388888888886,0,,,"['Crime', 'Drama', 'Thriller', 'History']"
Harry Potter and the Deathly Hallows: Part 1,2010.0,250000000.0,954305868.0,3.817223472,1,,,"['Adventure', 'Fantasy', 'Family']"
The King's Speech,2010.0,15000000.0,414211549.0,27.614103266666667,1,,,"['Drama', 'History']"
Tangled,2010.0,260000000.0,591794936.0,2.2761343692307694,1,,,"['Animation', 'Family']"
The Fighter,2010.0,25000000.0,93617009.0,3.74468036,1,,,['Drama']
The Romantics,2010.0,4500000.0,123820.0,0.027515555555555557,0,,,"['Comedy', 'Drama', 'Romance']"
The Extra Man,2010.0,7000000.0,453079.0,0.06472557142857142,0,,,['Comedy']
Casino Jack,2010.0,12500000.0,1083683.0,0.08669464,0,,,"['Crime', 'Comedy', 'Drama']"
London Boulevard,2010.0,25000000.0,4644108.0,0.18576432,0,,,"['Drama', 'Crime']"
Skyline,2010.0,10000000.0,66821036.0,6.6821036,1,,,['Science Fiction']
Beastly,2011.0,17000000.0,43165571.0,2.5391512352941175,1,0.18333333333333332,96.0,"['Drama', 'Fantasy', 'Romance']"
Love & Other Drugs,2010.0,30000000.0,102820008.0,3.4273336,1,,,"['Drama', 'Comedy', 'Romance']"
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,155000000.0,415686217.0,2.6818465612903224,1,,,"['Adventure', 'Family', 'Fantasy']"
Tiny Furniture,2010.0,65000.0,416498.0,6.4076615384615385,1,,,"['Romance', 'Comedy', 'Drama']"
The Tourist,2010.0,100000000.0,278731369.0,2.78731369,1,,,"['Action', 'Thriller', 'Romance']"
Hatchet II,2010.0,2500000.0,52604.0,0.0210416,0,,,"['Horror', 'Comedy', 'Thriller']"
"Tomorrow, When the War Began",2010.0,27000000.0,16504936.0,0.6112939259259259,0,,,['Action']
True Grit,2010.0,38000000.0,252276927.0,6.6388665,1,,,"['Drama', 'Adventure', 'Western']"
TRON: Legacy,2010.0,170000000.0,400062763.0,2.3533103705882352,1,,,"['Adventure', 'Action', 'Science Fiction']"
Another Year,2010.0,8000000.0,18124262.0,2.26553275,1,,,"['Comedy', 'Drama']"
How Do You Know,2010.0,120000000.0,48668907.0,0.405574225,0,,,"['Comedy', 'Drama', 'Romance']"
Barney's Version,2010.0,30000000.0,8454301.0,0.2818100333333333,0,,,"['Comedy', 'Drama']"
The Company Men,2010.0,15000000.0,4882577.0,0.3255051333333333,0,,,['Drama']
Faster,2010.0,24000000.0,23081726.0,0.9617385833333333,0,,,"['Crime', 'Drama', 'Action', 'Thriller']"
Rabbit Hole,2010.0,5000000.0,5129058.0,1.0258116,1,,,['Drama']
Little Fockers,2010.0,100000000.0,310650585.0,3.10650585,1,,,"['Comedy', 'Romance']"
Gulliver's Travels,2010.0,112000000.0,237382724.0,2.1194886071428574,1,,,['Comedy']
The Last Circus,2010.0,7000000.0,3218666.0,0.4598094285714286,0,,,"['Action', 'Drama', 'Thriller']"
Mao's Last Dancer,2009.0,25000000.0,20719451.0,0.82877804,0,,,"['Drama', 'Romance']"
Burlesque,2010.0,55000000.0,89519773.0,1.6276322363636364,1,0.20929371428571428,175.0,"['Drama', 'Romance']"
The Secret World of Arrietty,2010.0,37000000.0,145570827.0,3.9343466756756755,1,,,"['Fantasy', 'Animation', 'Family']"
Tucker and Dale vs Evil,2010.0,5000000.0,5476793.0,1.0953586,1,,,"['Comedy', 'Horror']"
Yogi Bear,2010.0,80000000.0,201584141.0,2.5198017625,1,,,"['Comedy', 'Family', 'Animation', 'Adventure']"
Waste Land,2010.0,1500000.0,187716.0,0.125144,0,,,['Documentary']
Last Night,2010.0,7000000.0,7644937.0,1.0921338571428572,1,,,"['Drama', 'Romance']"
The Green Hornet,2011.0,120000000.0,227817248.0,1.8984770666666666,1,,,"['Action', 'Crime', 'Comedy']"
The Way Back,2010.0,30000000.0,20348249.0,0.6782749666666666,0,,,"['Drama', 'Adventure', 'History']"
The Warrior's Way,2010.0,42000000.0,11087569.0,0.26398973809523807,0,,,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']"
Ghajini,2008.0,9100000.0,76000000.0,8.351648351648352,1,,,"['Thriller', 'Action', 'Drama', 'Mystery']"
Season of the Witch,2011.0,40000000.0,88100000.0,2.2025,1,,,"['Adventure', 'Fantasy', 'Action']"
It's Alive,2008.0,11000000.0,15500000.0,1.4090909090909092,1,,,['Horror']
Cowboys & Aliens,2011.0,163000000.0,174822325.0,1.0725296012269938,1,,,"['Action', 'Science Fiction', 'Thriller', 'Western']"
The Dilemma,2011.0,70000000.0,67112664.0,0.9587523428571428,0,,,"['Comedy', 'Drama']"
Limitless,2011.0,27000000.0,161849455.0,5.994424259259259,1,,,"['Thriller', 'Mystery', 'Science Fiction']"
I Spit on Your Grave,2010.0,2000000.0,572809.0,0.2864045,0,,,"['Thriller', 'Crime', 'Horror']"
No Strings Attached,2011.0,25000000.0,147780440.0,5.9112176,1,,,"['Comedy', 'Romance']"
The Lincoln Lawyer,2011.0,40000000.0,85412898.0,2.13532245,1,,,"['Crime', 'Drama', 'Thriller']"
The Rite,2011.0,37000000.0,96047633.0,2.595881972972973,1,,,"['Drama', 'Thriller', 'Horror']"
From Prada to Nada,2011.0,93.0,2500000.0,26881.720430107525,1,,,"['Comedy', 'Drama', 'Romance']"
Country Strong,2010.0,15000000.0,20529194.0,1.3686129333333332,1,,,"['Drama', 'Romance']"
Unknown,2011.0,30000000.0,130786397.0,4.359546566666666,1,,,"['Action', 'Mystery', 'Thriller']"
Sanctum,2011.0,30000000.0,108609310.0,3.6203103333333333,1,,,"['Action', 'Thriller']"
Gnomeo & Juliet,2011.0,36000000.0,189712432.0,5.269789777777778,1,,,"['Animation', 'Family']"
Burke & Hare,2010.0,10000000.0,4349187.0,0.4349187,0,,,"['Comedy', 'Thriller']"
Vanishing on 7th Street,2010.0,10000000.0,1068682.0,0.1068682,0,,,"['Mystery', 'Horror', 'Thriller']"
Paul,2011.0,40000000.0,97552050.0,2.43880125,1,,,"['Adventure', 'Comedy', 'Science Fiction']"
Drive Angry,2011.0,50000000.0,28931401.0,0.57862802,0,,,"['Fantasy', 'Thriller', 'Action', 'Crime']"
Rango,2011.0,135000000.0,245724603.0,1.8201822444444444,1,,,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']"
Take Me Home Tonight,2011.0,19000000.0,6928068.0,0.3646351578947368,0,,,"['Comedy', 'Drama', 'Romance']"
The Adjustment Bureau,2011.0,50200000.0,127869379.0,2.5471987848605577,1,,,"['Science Fiction', 'Thriller', 'Romance']"
The Mechanic,2011.0,40000000.0,51070807.0,1.276770175,1,,,"['Action', 'Thriller', 'Crime']"
Hall Pass,2011.0,36000000.0,83160734.0,2.310020388888889,1,,,['Comedy']
The Eagle,2011.0,25000000.0,27122040.0,1.0848816,1,,,"['Adventure', 'Drama']"
I Am Number Four,2011.0,50000000.0,144492830.0,2.8898566,1,,,"['Action', 'Thriller', 'Science Fiction', 'Adventure']"
71: Into the Fire,2010.0,10400000.0,20967660.0,2.0161211538461536,1,,,['War']
Battle: Los Angeles,2011.0,70000000.0,202466756.0,2.8923822285714285,1,,,"['Action', 'Science Fiction']"
Janky Promoters,2009.0,10000000.0,9069.0,0.0009069,0,,,['Comedy']
Mars Needs Moms,2011.0,150000000.0,38992758.0,0.25995172,0,,,"['Adventure', 'Animation', 'Family']"
Black Lightning,2009.0,15000000.0,21500000.0,1.4333333333333333,1,,,['Action']
Just Go with It,2011.0,80000000.0,214918407.0,2.6864800875,1,,,"['Romance', 'Comedy']"
Red Riding Hood,2011.0,42000000.0,89162162.0,2.122908619047619,1,,,"['Fantasy', 'Thriller', 'Horror']"
"Big Mommas: Like Father, Like Son",2011.0,32000000.0,83615414.0,2.6129816875,1,,,"['Crime', 'Comedy', 'Action']"
Super,2010.0,2500000.0,324138.0,0.1296552,0,,,"['Comedy', 'Action', 'Drama']"
Troll Hunter,2010.0,3500000.0,4159678.0,1.1884794285714286,1,,,"['Fantasy', 'Horror']"
Source Code,2011.0,32000000.0,147332697.0,4.60414678125,1,,,"['Thriller', 'Science Fiction', 'Mystery']"
Sucker Punch,2011.0,82000000.0,89792502.0,1.095030512195122,1,,,"['Action', 'Fantasy', 'Thriller']"
Chalet Girl,2011.0,8000000.0,1749457.0,0.218682125,0,,,"['Comedy', 'Romance']"
Black Bread,2010.0,6000000.0,3770657.0,0.6284428333333333,0,,,"['Drama', 'Crime']"
Insidious,2010.0,1500000.0,97009150.0,64.67276666666666,1,,,"['Horror', 'Thriller']"
Hobo with a Shotgun,2011.0,3000000.0,748453.0,0.24948433333333334,0,,,"['Action', 'Comedy', 'Thriller']"
Win Win,2011.0,10831173.0,10654385.0,0.983677852805047,0,,,"['Drama', 'Comedy']"
The Time That Remains,2009.0,6500000.0,753808.0,0.11597046153846154,0,,,"['Drama', 'History', 'Foreign']"
Boy,2010.0,3.0,43.0,14.333333333333334,1,,,"['Drama', 'Comedy']"
Diary of a Wimpy Kid: Rodrick Rules,2011.0,21000000.0,72417394.0,3.448447333333333,1,,,"['Family', 'Comedy']"
Henry's Crime,2010.0,12000000.0,204940.0,0.017078333333333334,0,,,"['Crime', 'Comedy']"
Hop,2011.0,63000000.0,183953723.0,2.919900365079365,1,,,"['Animation', 'Comedy', 'Family']"
The Nutcracker,1993.0,19000000.0,2119994.0,0.11157863157894737,0,,,"['Family', 'Fantasy', 'Music']"
13 Assassins,2010.0,6000000.0,17555141.0,2.9258568333333335,1,,,"['Adventure', 'Drama', 'Action']"
Hanna,2011.0,30000000.0,63782078.0,2.1260692666666667,1,,,"['Action', 'Thriller', 'Adventure']"
New Kids Turbo,2010.0,1500000.0,8786756.0,5.857837333333333,1,,,"['Action', 'Comedy']"
Beyond,2010.0,3000000.0,4800080.0,1.6000266666666667,1,-0.06573809523809523,21.0,['Drama']
Arthur,2011.0,40000000.0,45735397.0,1.143384925,1,,,"['Comedy', 'Romance']"
Scream 4,2011.0,40000000.0,97138686.0,2.42846715,1,,,"['Horror', 'Mystery']"
Rio,2011.0,90000000.0,484635760.0,5.384841777777778,1,,,"['Animation', 'Adventure', 'Comedy', 'Family']"
The Princess of Montpensier,2010.0,14734000.0,6775121.0,0.4598290348852993,0,,,"['Action', 'Drama', 'History', 'Romance']"
Melancholia,2011.0,7400000.0,21817298.0,2.9482835135135135,1,,,"['Drama', 'Science Fiction']"
Thor,2011.0,150000000.0,449326618.0,2.995510786666667,1,,,"['Adventure', 'Fantasy', 'Action']"
Atlas Shrugged Part I,2011.0,15000000.0,4627375.0,0.30849166666666666,0,,,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']"
Welcome to the South,2010.0,4000000.0,65584679.0,16.39616975,1,,,['Comedy']
Water for Elephants,2011.0,38000000.0,114156230.0,3.0041113157894737,1,,,"['Drama', 'Romance']"
Fast Five,2011.0,125000000.0,626137675.0,5.0091014,1,,,"['Action', 'Thriller', 'Crime']"
The Robber,2010.0,3900000.0,208475.0,0.053455128205128204,0,,,"['Drama', 'Thriller', 'Crime']"
Incendies,2010.0,6800000.0,7103838.0,1.0446820588235295,1,,,"['Drama', 'War', 'Mystery']"
Soul Surfer,2011.0,18000000.0,47088990.0,2.616055,1,,,"['Family', 'Action', 'Drama']"
Something Borrowed,2011.0,35000000.0,59901913.0,1.7114832285714285,1,,,"['Comedy', 'Drama', 'Romance']"
Bridesmaids,2011.0,32500000.0,288383523.0,8.87333916923077,1,,,"['Comedy', 'Romance']"
Priest,2011.0,60000000.0,78309131.0,1.3051521833333333,1,,,"['Action', 'Science Fiction', 'Fantasy', 'Thriller', 'Horror']"
Eye of the Dolphin,2007.0,2500000.0,71904.0,0.0287616,0,,,['Drama']
The Beaver,2011.0,21000000.0,970816.0,0.04622933333333333,0,,,['Drama']
Pirates of the Caribbean: On Stranger Tides,2011.0,380000000.0,1045713802.0,2.7518784263157894,1,,,"['Adventure', 'Action', 'Fantasy']"
Midnight in Paris,2011.0,30000000.0,151119219.0,5.0373073,1,,,"['Fantasy', 'Comedy', 'Romance']"
The Tree of Life,2011.0,32000000.0,54674226.0,1.7085695625,1,,,"['Drama', 'Fantasy']"
